generation,candidate,score,mean_mse,std_mse,mean_energy,is_best
12,8,-0.015443605370819569,0.015443605370819569,1.961460839083884e-05,0.0694444328546524,0
12,9,-0.015428222715854645,0.015428222715854645,1.9905688532162458e-05,0.0694444328546524,0
12,10,-0.015426120720803738,0.015426120720803738,1.0314392056898214e-05,0.0694444328546524,0
12,11,-0.015421985648572445,0.015421985648572445,1.994006015593186e-05,0.0694444328546524,0
13,0,-0.015418085269629955,0.015418085269629955,2.1465450117830187e-05,0.0694444328546524,0
13,1,-0.01541851181536913,0.01541851181536913,2.132277950295247e-05,0.09166909009218216,0
13,2,-0.015435994602739811,0.015435994602739811,1.5111426364455838e-05,0.0694444328546524,0
13,3,-0.015415390022099018,0.015415390022099018,1.7444175682612695e-05,0.09363427013158798,0
13,4,-0.015424840152263641,0.015424840152263641,2.0408873751875944e-05,0.0904366746544838,0
13,5,-0.015419647097587585,0.015419647097587585,2.0664323528762907e-05,0.0694444328546524,0
13,6,-0.015425913035869598,0.015425913035869598,2.3868084099376574e-05,0.0694444328546524,0
13,7,-0.015446178615093231,0.015446178615093231,1.6857211448950693e-05,0.0694444328546524,0
13,8,-0.015427075326442719,0.015427075326442719,1.9650648027891293e-05,0.0694444328546524,0
13,9,-0.015443711541593075,0.015443711541593075,1.8806780644808896e-05,0.0694444328546524,0
13,10,-0.015417825430631638,0.015417825430631638,2.0808325643884018e-05,0.0694444328546524,0
13,11,-0.015444624237716198,0.015444624237716198,2.0694480554084294e-05,0.06957429647445679,0
14,0,-0.015417863614857197,0.015417863614857197,2.2362992240232415e-05,0.0694444328546524,0
14,1,-0.015421196818351746,0.015421196818351746,2.0239987861714326e-05,0.08465006202459335,0
14,2,-0.015406176447868347,0.015406176447868347,2.2919079128769226e-05,0.11033177375793457,0
14,3,-0.015417716465890408,0.015417716465890408,2.1301399101503193e-05,0.1067487969994545,0
14,4,-0.015410625375807285,0.015410625375807285,4.0359111153520644e-05,0.10110843181610107,0
14,5,-0.015409843064844608,0.015409843064844608,2.6625026293913834e-05,0.09309916943311691,0
14,6,-0.015437210910022259,0.015437210910022259,1.6096822946565226e-05,0.0694444328546524,0
14,7,-0.015426497906446457,0.015426497906446457,1.6112619050545618e-05,0.08485633134841919,0
14,8,-0.01541081815958023,0.01541081815958023,4.1528925066813827e-05,0.09914121776819229,0
14,9,-0.015439714305102825,0.015439714305102825,1.7455924535170197e-05,0.0694444328546524,0
14,10,-0.015427147038280964,0.015427147038280964,1.951191370608285e-05,0.1021374836564064,0
14,11,-0.015435077250003815,0.015435077250003815,2.4522158128092997e-05,0.0694444328546524,0
15,0,-0.015404204837977886,0.015404204837977886,3.754001227207482e-05,0.10374905914068222,0
15,1,-0.015427875332534313,0.015427875332534313,2.0012008462799713e-05,0.0694444328546524,0
15,2,-0.015486187301576138,0.015486187301576138,4.54540568171069e-05,0.11961055546998978,0
15,3,-0.015434631146490574,0.015434631146490574,1.2359698303043842e-05,0.08769791573286057,0
15,4,-0.015428155660629272,0.015428155660629272,2.4024433514568955e-05,0.1138019859790802,0
15,5,-0.015704339370131493,0.015704339370131493,0.00010066883260151371,0.11711722612380981,0
15,6,-0.01542776171118021,0.01542776171118021,1.9995348338852637e-05,0.08802013844251633,0
15,7,-0.015444066375494003,0.015444066375494003,2.2185491616255604e-05,0.0694444328546524,0
15,8,-0.0154262138530612,0.0154262138530612,1.943552888405975e-05,0.08496049791574478,0
15,9,-0.01541119534522295,0.01541119534522295,1.669073390075937e-05,0.09665436297655106,0
15,10,-0.015419408679008484,0.015419408679008484,2.262453199364245e-05,0.0694444328546524,0
15,11,-0.015665236860513687,0.015665236860513687,4.056985926581547e-05,0.12625961005687714,0
16,0,-0.015411361120641232,0.015411361120641232,1.6437355952803046e-05,0.08929994702339172,0
16,1,-0.015417774207890034,0.015417774207890034,2.055392906186171e-05,0.07555540651082993,0
