generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
19,7,-0.0022956544999033213,0.0022956544999033213,4.770073246618267e-06,0.0022921140771359205,0.002302397508174181,0.10366963595151901,0
20,0,-0.0019320441642776132,0.0019320441642776132,6.4580253820167854e-06,0.0019257842795923352,0.0019409334054216743,0.11018406599760056,0
20,1,-0.05805343762040138,0.05805343762040138,5.8696452470030636e-05,0.0580003447830677,0.058135244995355606,0.2261219471693039,0
20,2,-0.06306913495063782,0.06306913495063782,5.894613786949776e-05,0.06301847845315933,0.06315179914236069,0.21557803452014923,0
20,3,-0.063038669526577,0.063038669526577,6.169879634398967e-05,0.06298285722732544,0.0631246566772461,0.24443911015987396,0
20,4,-0.06304040551185608,0.06304040551185608,6.201266660355031e-05,0.06298418343067169,0.0631268098950386,0.23003065586090088,0
20,5,-0.0014604777097702026,0.0014604777097702026,2.7845419481309364e-06,0.0014583282172679901,0.0014644099865108728,0.0811338797211647,0
20,6,-0.05800829827785492,0.05800829827785492,5.9345984482206404e-05,0.05795443803071976,0.058090969920158386,0.22128580510616302,0
20,7,-0.06305164098739624,0.06305164098739624,6.142938218545169e-05,0.06299623847007751,0.06313729286193848,0.21470177173614502,0
21,0,-0.0014833525056019425,0.0014833525056019425,5.685271844413364e-06,0.0014785855310037732,0.0014913431368768215,0.10014743357896805,0
21,1,-0.00013969688734505326,0.00013969688734505326,1.905462340801023e-06,0.0001373429986415431,0.00014200987061485648,0.19565103948116302,0
21,2,-0.05801566317677498,0.05801566317677498,5.9238082030788064e-05,0.05796191468834877,0.058098189532756805,0.24588541686534882,0
21,3,-0.002126738429069519,0.002126738429069519,4.177014943707036e-06,0.0021237230394035578,0.002132645109668374,0.08638527989387512,0
21,4,-0.0002525481104385108,0.0002525481104385108,2.9810100841132225e-06,0.00024835049407556653,0.0002549855853430927,0.17162549495697021,0
21,5,-0.0009216287289746106,0.0009216287289746106,9.624194717616774e-06,0.0009090873645618558,0.0009324790444225073,0.20271803438663483,0
21,6,-0.0011710426770150661,0.0011710426770150661,6.722645593981724e-06,0.0011615908006206155,0.0011766557581722736,0.13492777943611145,0
21,7,-0.05800829827785492,0.05800829827785492,5.934477667324245e-05,0.05795443803071976,0.058090969920158386,0.25610342621803284,0
