generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
8,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.23733043670654297,0
8,2,-0.19277042150497437,0.19277042150497437,1.4344382748276985e-07,0.19277027249336243,0.19277061522006989,0.23612761497497559,0
8,3,-0.11969390511512756,0.11969390511512756,0.0,0.11969390511512756,0.11969390511512756,0.3047809302806854,0
8,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.1969890594482422,0
8,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.29419293999671936,0
8,6,-0.1163659617304802,0.1163659617304802,1.2166747609398954e-08,0.116365946829319,0.11636597663164139,0.19724278151988983,0
8,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.31369635462760925,0
9,0,-0.11625701189041138,0.11625701189041138,1.8750217378737943e-08,0.11625698953866959,0.11625703424215317,0.2313646674156189,0
9,1,-0.11163594573736191,0.11163594573736191,7.450580596923828e-09,0.11163593828678131,0.11163593828678131,0.2802206575870514,0
9,2,-0.1927780658006668,0.1927780658006668,0.0,0.1927780658006668,0.1927780658006668,0.2323146015405655,0
9,3,-0.11918869614601135,0.11918869614601135,0.0,0.11918869614601135,0.11918869614601135,0.1936214119195938,0
9,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.21305690705776215,0
9,5,-0.11095448583364487,0.11095448583364487,4.301594636046957e-09,0.11095447838306427,0.11095448583364487,0.23111732304096222,0
9,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2874312102794647,0
9,7,-0.23726801574230194,0.23726801574230194,1.4901161193847656e-08,0.23726800084114075,0.23726800084114075,0.2511739730834961,0
10,0,-0.1108800396323204,0.1108800396323204,1.053671194739536e-08,0.11088002473115921,0.11088003218173981,0.25476130843162537,0
10,1,-0.15908396244049072,0.15908396244049072,4.987624606656027e-07,0.15908360481262207,0.15908466279506683,0.3046434819698334,0
10,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.20196233689785004,0
10,3,-0.1590343862771988,0.1590343862771988,1.2317893549607106e-07,0.15903420746326447,0.15903447568416595,0.28849050402641296,0
10,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.28208833932876587,0
10,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.20902681350708008,0
10,6,-0.11919150501489639,0.11919150501489639,7.450580596923828e-09,0.11919151246547699,0.11919151246547699,0.2650214433670044,0
10,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.20999139547348022,0
11,0,-0.1191914975643158,0.1191914975643158,0.0,0.1191914975643158,0.1191914975643158,0.2616908550262451,0
11,1,-0.1927803009748459,0.1927803009748459,1.4901161193847656e-08,0.1927802860736847,0.19278031587600708,0.28041091561317444,0
11,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.23833410441875458,0
11,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2760953903198242,0
11,4,-0.1927817314863205,0.1927817314863205,8.603189272093914e-09,0.1927817165851593,0.1927817314863205,0.335423082113266,0
11,5,-0.19277866184711456,0.19277866184711456,1.2166747609398954e-08,0.19277866184711456,0.19277867674827576,0.24288785457611084,0
11,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.22484970092773438,0
11,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.29103779792785645,0
12,0,-0.19277913868427277,0.19277913868427277,1.4901161193847656e-08,0.19277915358543396,0.19277915358543396,0.25254306197166443,0
12,1,-0.29411008954048157,0.29411008954048157,5.296463314152788e-06,0.2941063344478607,0.2941175699234009,0.3139913082122803,0
